Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Precipitation(mm),Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
21-03-2024 11:55,Truck_5,82.8116,62.1983,106,Delivered,21.6,79.3,7.014601143,Clear,51,120,9,Weather,96.2,228,0
14-07-2024 20:00,Truck_3,58.6218,133.4487,154,Delayed,25.8,69,10.39868402,Clear,60,357,10,Mechanical Failure,87.9,269,1
23-11-2024 19:15,Truck_10,-31.9959,164.6097,417,In Transit,23.8,50.7,37.03680196,Heavy,47,278,2,,88.7,226,1
26-09-2024 10:33,Truck_5,84.8041,86.1533,438,Delayed,20.6,79.3,5.358561157,Heavy,37,431,5,Mechanical Failure,71.7,246,1
09-08-2024 16:48,Truck_5,-11.147,-97.9335,106,Delayed,29.6,62,10.75217935,Heavy,54,410,9,Weather,62.3,111,1
23-11-2024 08:35,Truck_4,-9.8535,-164.784,147,Delayed,27.5,51.6,4.902087075,Clear,15,496,4,Traffic,68.4,238,1
16-10-2024 22:49,Truck_7,35.674,177.2099,248,Delivered,23,72.3,7.097796266,Heavy,35,256,3,Traffic,99.2,296,1
15-02-2024 22:41,Truck_7,87.965,-109.0684,299,In Transit,20.5,75.2,8.058977604,Clear,21,148,6,Mechanical Failure,67.5,150,0
15-06-2024 02:50,Truck_7,68.1229,9.8155,382,Delivered,20.6,72.8,5.103995402,Heavy,10,128,1,Weather,79.2,157,1
26-06-2024 19:58,Truck_2,84.0215,75.4829,236,Delivered,19.4,57.2,28.69570122,Heavy,13,368,2,Weather,83.7,276,1
01-12-2024 12:38,Truck_4,73.9154,-123.8449,122,Delayed,28.3,80,19.36415067,Detour,43,444,10,Mechanical Failure,91.6,141,1
31-07-2024 03:43,Truck_10,56.2829,49.0292,201,In Transit,24.4,50.8,20.86945782,Heavy,13,367,2,,88.3,174,1
16-03-2024 13:20,Truck_9,-89.0981,33.8294,226,In Transit,18.6,77.9,9.665148876,Heavy,30,252,10,,67.3,145,1
17-06-2024 14:43,Truck_9,0.4055,97.6022,266,Delivered,23.5,60.2,9.254281257,Heavy,57,108,2,Traffic,65.5,202,1
26-01-2024 05:00,Truck_8,29.7128,-51.8993,277,Delivered,29.2,56.9,0.976550424,Detour,24,100,2,Mechanical Failure,84.2,164,0
09-03-2024 09:56,Truck_4,76.8582,-8.4829,475,In Transit,24.3,52.6,21.11622408,Heavy,55,283,6,Weather,95.9,173,1
28-08-2024 07:23,Truck_8,-74.188,-176.0141,387,Delivered,28.1,64.7,12.03883361,Clear,51,340,10,Weather,61.1,243,0
13-01-2024 18:59,Truck_6,14.1533,164.1186,286,In Transit,25,68.4,13.21484553,Heavy,50,382,5,Weather,71.9,283,1
21-12-2024 10:48,Truck_7,3.9786,-135.2219,367,Delayed,27,55.1,4.073884871,Heavy,47,449,9,Mechanical Failure,99.7,109,1
28-12-2024 17:40,Truck_4,-40.9216,27.5281,371,Delayed,27.4,50.9,4.045981738,Clear,40,463,8,Weather,90.7,144,1
18-08-2024 05:51,Truck_7,-58.4321,-90.5118,315,Delivered,23.5,68.6,9.293781214,Heavy,20,372,1,,63.8,221,1
09-09-2024 05:33,Truck_6,41.7679,-95.8135,262,In Transit,24.5,50.1,20.09693628,Heavy,20,387,2,Weather,95,145,1
01-10-2024 09:21,Truck_7,61.9423,34.526,201,Delayed,23.9,57.8,28.11475213,Heavy,24,170,1,Mechanical Failure,90.8,104,1
14-10-2024 10:21,Truck_4,46.9729,-36.5198,420,Delayed,21.6,62.8,8.373816711,Clear,31,242,10,Weather,95.6,221,1
13-06-2024 00:29,Truck_1,44.2477,175.0702,143,Delivered,21.6,64.1,8.193834866,Detour,32,307,10,Traffic,64,168,0
22-07-2024 16:30,Truck_6,89.8701,73.6867,264,Delivered,26.9,70,12.61107382,Heavy,32,188,1,Weather,79.2,213,1
30-04-2024 04:58,Truck_5,-10.4792,-177.1239,479,Delivered,23.7,77.9,5.736274685,Detour,56,276,7,Weather,83.7,272,0
27-10-2024 22:09,Truck_2,-71.0609,75.3714,347,In Transit,21,63.1,7.985424803,Detour,35,382,5,,74.8,275,0
18-04-2024 23:06,Truck_2,-76.791,18.3631,276,Delivered,18,64.3,8.483009129,Heavy,10,361,5,,88.6,242,1
18-09-2024 19:39,Truck_8,59.8356,-114.4198,157,Delayed,18.7,73.6,6.406406726,Clear,55,323,9,Mechanical Failure,81.3,141,1
